id,file_name,width,height,file_size (KB),#instances,#categories,shooting angle,complete or partial,color
3089,003089.jpg,1000,662,627,4,3,front,partial,silver
3090,003090.jpg,1000,662,592,6,3,front,partial,silver
3091,003091.jpg,1000,662,598,6,3,front,partial,silver
3092,003092.jpg,1000,668,1011,2,2,front,partial,N/A
3093,003093.jpg,1000,667,837,1,1,front,partial,blue
3094,003094.jpg,1000,653,786,1,1,front,partial,red
3095,003095.jpg,1000,750,825,3,3,front,partial,black
3096,003096.jpg,1000,750,783,2,2,front,partial,silver
3097,003097.jpg,1000,667,1239,1,1,front,partial,N/A
3098,003098.jpg,750,1000,748,1,1,front,partial,white
3099,003099.jpg,1000,667,903,1,1,front,partial,N/A
3100,003100.jpg,1000,750,1294,1,1,front,partial,red
3101,003101.jpg,1000,667,677,1,1,front,partial,N/A
3102,003102.jpg,1000,667,940,1,1,front,partial,N/A
3103,003103.jpg,1000,750,557,1,1,front,partial,gray
3104,003104.jpg,1000,667,748,3,3,front,partial,white
3105,003105.jpg,1000,567,656,1,1,side,partial,red
3106,003106.jpg,1000,667,1035,1,1,front,partial,N/A
3107,003107.jpg,1000,667,402,2,1,side,partial,white
3108,003108.jpg,1000,667,604,3,3,front,partial,N/A
3109,003109.jpg,563,1000,411,1,1,front,partial,white
3110,003110.jpg,1000,750,724,4,3,front,partial,white
3111,003111.jpg,1000,656,705,1,1,side,partial,white
3112,003112.jpg,1000,667,905,1,1,rear,partial,red
3113,003113.jpg,1000,750,924,2,2,rear,partial,gray
3114,003114.jpg,1000,667,1093,2,2,side,partial,blue
3115,003115.jpg,1000,667,1017,2,2,side,partial,blue
3116,003116.jpg,1000,664,865,1,1,side,partial,N/A
3117,003117.jpg,1000,664,688,1,1,side,partial,N/A
3118,003118.jpg,1000,667,882,3,3,N/A,partial,silver
3119,003119.jpg,1000,667,523,1,1,side,partial,silver
3120,003120.jpg,1000,667,602,1,1,side,partial,silver
3121,003121.jpg,1000,667,970,1,1,front,partial,white
3122,003122.jpg,1000,667,927,1,1,front,partial,white
3123,003123.jpg,667,1000,955,1,1,front,partial,white
3124,003124.jpg,1000,667,826,1,1,rear,partial,silver
3125,003125.jpg,1000,667,861,1,1,rear,partial,silver
3126,003126.jpg,1000,667,912,2,2,rear,partial,black
3127,003127.jpg,668,1000,741,4,3,rear,partial,black
3128,003128.jpg,668,1000,694,3,3,rear,partial,black
3129,003129.jpg,1000,668,874,2,2,rear,partial,black
3130,003130.jpg,1000,668,917,3,3,side,partial,black
3131,003131.jpg,1000,668,686,2,2,N/A,partial,black
3132,003132.jpg,1000,668,777,1,1,rear,partial,black
3133,003133.jpg,1000,667,913,1,1,rear,partial,red
3134,003134.jpg,1000,667,830,1,1,rear,partial,red
3135,003135.jpg,1000,664,765,1,1,side,partial,yellow
3136,003136.jpg,1000,667,815,1,1,rear,partial,blue
3137,003137.jpg,1000,664,697,1,1,rear,partial,N/A
3138,003138.jpg,1000,667,816,1,1,side,partial,black
3139,003139.jpg,1000,667,894,1,1,side,partial,black
3140,003140.jpg,1000,667,973,1,1,side,partial,black
3141,003141.jpg,1000,667,950,1,1,side,partial,black
3142,003142.jpg,1000,667,986,1,1,side,partial,black
3143,003143.jpg,1000,750,862,1,1,rear,partial,black
3144,003144.jpg,1000,667,646,4,2,rear,partial,white
3145,003145.jpg,1000,667,685,4,2,rear,partial,white
3146,003146.jpg,1000,667,861,6,3,rear,partial,black
3147,003147.jpg,1000,751,793,3,3,rear,partial,black
3148,003148.jpg,1000,667,747,1,1,side,partial,red
3149,003149.jpg,1000,667,577,4,3,side,partial,gray
3150,003150.jpg,1000,667,920,1,1,rear,partial,N/A
3151,003151.jpg,1000,667,859,1,1,front,partial,N/A
3152,003152.jpg,1000,667,766,1,1,rear,partial,white
3153,003153.jpg,1000,667,618,1,1,side,partial,white
3154,003154.jpg,667,1000,820,1,1,side,partial,blue
3155,003155.jpg,1000,667,797,1,1,side,partial,blue
3156,003156.jpg,1000,667,663,1,1,side,partial,yellow
3157,003157.jpg,1000,667,805,1,1,front,partial,N/A
3158,003158.jpg,1000,750,742,1,1,front,partial,N/A
3159,003159.jpg,1000,668,1129,1,1,front,partial,N/A
3160,003160.jpg,1000,667,939,1,1,front,partial,N/A
3161,003161.jpg,1000,667,1048,1,1,front,partial,N/A
3162,003162.jpg,1000,667,767,1,1,front,partial,white
3163,003163.jpg,1000,498,701,1,1,front,partial,yellow
3164,003164.jpg,1000,667,611,1,1,front,partial,N/A
3165,003165.jpg,1000,750,1070,1,1,front,partial,N/A
3166,003166.jpg,1000,667,937,1,1,front,partial,white
3167,003167.jpg,1000,667,995,1,1,front,partial,white
3168,003168.jpg,1000,667,822,1,1,front,partial,gray
3169,003169.jpg,743,1000,1271,1,1,front,partial,N/A
3170,003170.jpg,1000,750,939,1,1,front,partial,yellow
3171,003171.jpg,1000,667,1092,1,1,front,partial,red
3172,003172.jpg,1000,667,485,1,1,front,partial,N/A
3173,003173.jpg,1000,667,686,1,1,front,partial,N/A
3174,003174.jpg,1000,667,715,1,1,front,partial,N/A
3175,003175.jpg,1000,667,1141,4,3,front,partial,red
3176,003176.jpg,1000,750,955,2,1,front,partial,mixture
3177,003177.jpg,780,1000,656,2,2,front,partial,gray
3178,003178.jpg,1000,667,601,3,1,side,partial,gray
3179,003179.jpg,1000,667,633,3,1,side,partial,gray
3180,003180.jpg,1000,668,1111,1,1,front,partial,white
3181,003181.jpg,1000,668,546,2,2,front,partial,white
3182,003182.jpg,1000,667,659,1,1,side,partial,red
3183,003183.jpg,1000,667,901,2,1,rear,partial,blue
3184,003184.jpg,1000,667,1042,4,3,rear,partial,purple
3185,003185.jpg,1000,667,714,3,1,rear,partial,black
3186,003186.jpg,1000,667,636,1,1,side,partial,white
3187,003187.jpg,1000,667,645,3,1,side,partial,white
3188,003188.jpg,1000,667,612,4,1,side,partial,white
3189,003189.jpg,667,1000,665,2,1,side,partial,white
3190,003190.jpg,1000,667,1041,2,2,front,partial,silver
3191,003191.jpg,1000,667,889,1,1,front,partial,white
3192,003192.jpg,1000,667,687,1,1,side,partial,silver
3193,003193.jpg,1000,667,863,1,1,front,partial,white
3194,003194.jpg,1000,667,893,1,1,front,partial,N/A
3195,003195.jpg,1000,750,715,1,1,N/A,partial,silver
3196,003196.jpg,1000,667,622,2,2,front,partial,black
3197,003197.jpg,1000,771,855,1,1,front,partial,gray
3198,003198.jpg,1000,668,847,1,1,front,partial,white
3199,003199.jpg,1000,668,850,1,1,front,partial,white
3200,003200.jpg,1000,667,615,6,3,front,partial,silver
3201,003201.jpg,1000,667,1118,2,2,front,partial,pink
3202,003202.jpg,1000,750,780,3,3,front,partial,gray
3203,003203.jpg,1000,750,710,1,1,front,partial,N/A
3204,003204.jpg,1000,667,895,2,2,rear,partial,silver
3205,003205.jpg,1000,667,722,1,1,front,partial,red
3206,003206.jpg,1000,667,631,2,2,side,partial,blue
3207,003207.jpg,1000,667,1098,1,1,front,partial,white
3208,003208.jpg,667,1000,1043,2,2,front,partial,white
3209,003209.jpg,1000,667,1061,1,1,front,partial,white
3210,003210.jpg,667,1000,992,1,1,front,partial,white
3211,003211.jpg,1000,667,1191,1,1,front,partial,white
3212,003212.jpg,667,1000,955,1,1,front,partial,white
3213,003213.jpg,1000,667,853,1,1,side,partial,black
3214,003214.jpg,1000,667,835,1,1,side,partial,black
3215,003215.jpg,1000,667,970,3,2,side,partial,silver
3216,003216.jpg,1000,667,809,1,1,side,partial,black
3217,003217.jpg,1000,667,705,1,1,side,partial,gray
3218,003218.jpg,1000,668,649,1,1,side,partial,blue
3219,003219.jpg,1000,668,695,1,1,side,partial,blue
3220,003220.jpg,1000,668,560,1,1,side,partial,blue
3221,003221.jpg,1000,668,572,1,1,side,partial,blue
3222,003222.jpg,668,1000,598,4,3,front,partial,silver
3223,003223.jpg,668,1000,642,2,2,front,partial,silver
3224,003224.jpg,1000,669,640,1,1,side,partial,silver
3225,003225.jpg,1000,750,923,4,2,front,partial,silver
3226,003226.jpg,761,1000,908,4,3,front,partial,silver
3227,003227.jpg,662,1000,1032,1,1,rear,partial,silver
3228,003228.jpg,1000,750,783,2,1,N/A,partial,black
3229,003229.jpg,1000,1000,1361,10,2,rear,partial,black
3230,003230.jpg,1000,667,631,1,1,N/A,partial,white
3231,003231.jpg,1000,667,1094,1,1,front,partial,silver
3232,003232.jpg,1000,750,1332,1,1,front,partial,N/A
3233,003233.jpg,1000,667,571,1,1,front,partial,N/A
3234,003234.jpg,1000,750,1000,1,1,front,partial,N/A
3235,003235.jpg,1000,750,1018,1,1,front,partial,N/A
3236,003236.jpg,1000,750,751,4,3,side,partial,white
3237,003237.jpg,1000,750,739,3,2,side,partial,white
3238,003238.jpg,1000,668,671,5,2,front,partial,white
3239,003239.jpg,1000,904,885,1,1,front,partial,white
3240,003240.jpg,1000,667,999,1,1,front,partial,red
3241,003241.jpg,1000,667,1022,1,1,N/A,partial,N/A
3242,003242.jpg,1000,667,1002,2,2,front,partial,white
3243,003243.jpg,1000,751,1106,1,1,N/A,partial,N/A
3244,003244.jpg,1000,667,762,1,1,N/A,partial,N/A
3245,003245.jpg,1000,667,1050,1,1,front,partial,red
3246,003246.jpg,1000,667,551,4,2,side,partial,white
3247,003247.jpg,1000,665,535,4,1,side,partial,white
3248,003248.jpg,1000,667,758,1,1,front,partial,black
3249,003249.jpg,1000,667,703,1,1,front,partial,N/A
3250,003250.jpg,1000,667,1007,1,1,N/A,partial,N/A
3251,003251.jpg,1000,667,789,1,1,front,partial,silver
3252,003252.jpg,1000,667,1059,2,2,front,partial,blue
3253,003253.jpg,1000,667,1046,1,1,front,partial,silver
3254,003254.jpg,1000,667,791,1,1,rear,partial,blue
3255,003255.jpg,1000,667,875,1,1,rear,partial,blue
3256,003256.jpg,1000,667,856,1,1,rear,partial,blue
3257,003257.jpg,1000,667,1056,1,1,N/A,partial,N/A
3258,003258.jpg,1000,667,751,2,2,front,partial,blue
3259,003259.jpg,1000,667,784,1,1,front,partial,black
3260,003260.jpg,668,1000,899,3,3,front,partial,silver
3261,003261.jpg,1000,665,761,1,1,front,partial,N/A
3262,003262.jpg,1000,667,969,1,1,rear,partial,silver
3263,003263.jpg,1000,758,1087,1,1,rear,partial,N/A
3264,003264.jpg,1000,750,977,1,1,rear,partial,silver
3265,003265.jpg,1000,667,535,1,1,front,partial,N/A
3266,003266.jpg,667,1000,369,1,1,front,partial,white
3267,003267.jpg,1000,667,708,1,1,side,partial,N/A
3268,003268.jpg,1000,667,544,2,2,side,partial,silver
3269,003269.jpg,1000,667,945,4,4,side,partial,black
3270,003270.jpg,1000,750,1145,1,1,front,partial,N/A
3271,003271.jpg,1000,664,555,2,1,side,partial,silver
3272,003272.jpg,1000,667,695,1,1,rear,partial,blue
3273,003273.jpg,1000,667,769,1,1,rear,partial,blue
3274,003274.jpg,1000,667,413,1,1,side,partial,silver
3275,003275.jpg,1000,974,1037,2,2,rear,partial,gray
3276,003276.jpg,1000,631,885,1,1,side,partial,N/A
3277,003277.jpg,1000,750,863,2,2,front,partial,white
3278,003278.jpg,1000,750,1407,1,1,front,partial,N/A
3279,003279.jpg,1000,667,869,4,4,front,partial,gray
3280,003280.jpg,1000,565,470,3,3,front,partial,white
3281,003281.jpg,1000,667,614,1,1,front,partial,gray
3282,003282.jpg,1000,750,697,2,2,side,partial,gray
3283,003283.jpg,1000,667,908,3,3,front,partial,gray
3284,003284.jpg,1000,667,877,4,1,N/A,partial,gray
3285,003285.jpg,1000,667,814,5,3,front,partial,gray
3286,003286.jpg,1000,750,790,3,2,front,partial,yellow
3287,003287.jpg,1000,667,1018,1,1,rear,partial,N/A
3288,003288.jpg,1000,667,944,1,1,rear,partial,gray
3289,003289.jpg,1000,667,824,1,1,rear,partial,gray
3290,003290.jpg,1000,667,1089,1,1,rear,partial,gray
3291,003291.jpg,1000,667,901,1,1,rear,partial,gray
3292,003292.jpg,1000,667,922,1,1,front,partial,black
3293,003293.jpg,1000,667,865,1,1,front,partial,black
3294,003294.jpg,1000,667,867,1,1,front,partial,red
3295,003295.jpg,1000,563,476,1,1,rear,partial,gray
3296,003296.jpg,1000,667,760,1,1,side,partial,gray
3297,003297.jpg,841,1000,934,2,2,front,partial,black
3298,003298.jpg,1000,750,956,1,1,side,partial,yellow
3299,003299.jpg,1000,750,907,1,1,inside,partial,N/A
3300,003300.jpg,1000,750,883,2,1,inside,partial,N/A
3301,003301.jpg,1000,750,1071,1,1,side,partial,yellow
3302,003302.jpg,1000,750,1061,1,1,side,partial,yellow
3303,003303.jpg,1000,886,1087,1,1,front,partial,N/A
3304,003304.jpg,1000,667,1046,4,2,front,partial,N/A
3305,003305.jpg,1000,667,642,7,4,front,partial,silver
3306,003306.jpg,1000,658,1079,1,1,front,partial,N/A
3307,003307.jpg,1000,563,804,1,1,front,partial,N/A
3308,003308.jpg,1000,667,625,3,3,rear,partial,silver
3309,003309.jpg,1000,664,643,1,1,N/A,partial,silver
3310,003310.jpg,1000,667,710,2,1,side,partial,gray
3311,003311.jpg,1000,667,900,1,1,front,partial,N/A
3312,003312.jpg,1000,667,1161,1,1,rear,partial,N/A
3313,003313.jpg,1000,658,871,1,1,front,partial,red
3314,003314.jpg,1000,667,811,1,1,front,partial,N/A
3315,003315.jpg,1000,667,806,1,1,front,partial,N/A
3316,003316.jpg,1000,667,936,1,1,front,partial,white
3317,003317.jpg,1000,750,1226,2,2,front,partial,white
3318,003318.jpg,1000,651,964,1,1,front,partial,N/A
3319,003319.jpg,1000,820,1042,1,1,front,partial,N/A
3320,003320.jpg,1000,668,570,1,1,side,partial,gray
3321,003321.jpg,1000,667,899,1,1,front,partial,white
3322,003322.jpg,1000,667,631,1,1,front,partial,white
3323,003323.jpg,1000,750,729,1,1,front,partial,white
3324,003324.jpg,1000,563,809,2,2,front,partial,black
3325,003325.jpg,1000,539,768,1,1,front,partial,white
3326,003326.jpg,1000,750,755,1,1,front,partial,red
3327,003327.jpg,1000,657,980,1,1,front,partial,N/A
3328,003328.jpg,1000,665,1153,1,1,front,partial,silver
3329,003329.jpg,1000,667,1073,1,1,front,partial,silver
3330,003330.jpg,1000,691,1178,1,1,front,partial,blue
3331,003331.jpg,1000,665,978,1,1,front,partial,white
3332,003332.jpg,1000,667,868,1,1,front,partial,N/A
3333,003333.jpg,667,1000,881,1,1,front,partial,N/A
3334,003334.jpg,1000,667,1104,1,1,front,partial,N/A
3335,003335.jpg,1000,667,428,6,3,front,complete,red
3336,003336.jpg,1000,667,999,1,1,rear,partial,red
3337,003337.jpg,1000,667,645,1,1,rear,partial,gray
3338,003338.jpg,1000,563,193,2,2,side,complete,mixture
3339,003339.jpg,750,1000,890,4,1,front,partial,gray
3340,003340.jpg,1000,666,771,8,4,rear,partial,silver
3341,003341.jpg,1000,667,565,3,3,front,partial,white
3342,003342.jpg,1000,750,658,3,2,front,partial,silver
3343,003343.jpg,1000,666,861,1,1,front,partial,white
3344,003344.jpg,1000,687,795,1,1,front,partial,silver
3345,003345.jpg,1000,748,931,2,2,front,partial,black
3346,003346.jpg,667,1000,850,3,1,front,partial,silver
3347,003347.jpg,1000,668,597,2,2,rear,partial,red
3348,003348.jpg,1000,668,606,2,2,rear,partial,red
3349,003349.jpg,1000,668,536,2,2,rear,partial,red
3350,003350.jpg,1000,658,526,2,2,rear,partial,red
3351,003351.jpg,1000,664,751,3,3,rear,partial,silver
3352,003352.jpg,1000,668,664,2,2,N/A,partial,gray
3353,003353.jpg,1000,750,654,1,1,rear,partial,gray
3354,003354.jpg,1000,667,757,5,4,rear,partial,silver
3355,003355.jpg,1000,750,941,2,2,rear,partial,black
3356,003356.jpg,667,1000,536,2,1,rear,partial,silver
3357,003357.jpg,1000,667,733,4,3,rear,partial,silver
3358,003358.jpg,1000,750,878,1,1,front,partial,white
3359,003359.jpg,761,1000,774,3,2,front,partial,silver
3360,003360.jpg,1000,667,743,4,3,front,partial,black
3361,003361.jpg,1000,667,863,1,1,rear,partial,gray
3362,003362.jpg,1000,747,536,4,3,rear,partial,blue
3363,003363.jpg,1000,667,565,5,2,side,partial,silver
3364,003364.jpg,667,1000,567,4,2,side,partial,silver
3365,003365.jpg,1000,1000,1123,2,2,rear,partial,white
3366,003366.jpg,1000,668,711,1,1,rear,partial,white
3367,003367.jpg,1000,668,697,2,2,rear,partial,white
3368,003368.jpg,1000,668,745,1,1,rear,partial,white
3369,003369.jpg,667,1000,963,1,1,rear,partial,champagne
3370,003370.jpg,1000,667,695,1,1,rear,partial,champagne
3371,003371.jpg,1000,685,555,1,1,rear,partial,white
3372,003372.jpg,1000,776,742,3,2,rear,partial,silver
3373,003373.jpg,562,1000,593,1,1,rear,partial,red
3374,003374.jpg,1000,667,787,1,1,N/A,partial,N/A
3375,003375.jpg,1000,667,995,1,1,rear,partial,N/A
3376,003376.jpg,1000,661,975,1,1,rear,partial,N/A
3377,003377.jpg,1000,667,918,1,1,rear,partial,silver
3378,003378.jpg,750,1000,682,1,1,front,partial,white
3379,003379.jpg,1000,750,674,1,1,front,partial,white
3380,003380.jpg,750,1000,576,1,1,rear,partial,silver
3381,003381.jpg,1000,667,888,1,1,rear,partial,red
3382,003382.jpg,1000,750,626,1,1,N/A,partial,silver
3383,003383.jpg,1000,667,670,2,2,front,partial,silver
3384,003384.jpg,1000,750,838,1,1,rear,partial,black
3385,003385.jpg,1000,563,593,1,1,rear,partial,black
3386,003386.jpg,1000,750,878,1,1,rear,partial,black
3387,003387.jpg,1000,563,454,2,1,N/A,partial,silver
3388,003388.jpg,1000,667,631,1,1,front,partial,black
3389,003389.jpg,1000,667,566,2,1,rear,partial,white
3390,003390.jpg,1000,667,581,4,2,rear,partial,silver
3391,003391.jpg,1000,667,576,2,2,rear,partial,silver
3392,003392.jpg,1000,667,810,2,2,rear,partial,gray
3393,003393.jpg,1000,667,893,2,2,rear,partial,black
3394,003394.jpg,1000,750,713,2,2,rear,partial,gray
3395,003395.jpg,1000,863,859,2,2,rear,partial,gray
3396,003396.jpg,1000,750,748,1,1,side,partial,gray
3397,003397.jpg,1000,750,882,3,2,front,partial,silver
3398,003398.jpg,1000,750,973,1,1,side,partial,N/A
3399,003399.jpg,1000,668,643,1,1,front,partial,red
3400,003400.jpg,1000,563,594,2,2,side,partial,red
3401,003401.jpg,1000,655,572,2,2,rear,partial,red
3402,003402.jpg,1000,667,637,4,3,rear,partial,silver
3403,003403.jpg,889,1000,1038,2,2,rear,partial,blue
3404,003404.jpg,1000,667,667,2,1,side,partial,gray
3405,003405.jpg,1000,687,553,2,1,front,partial,gray
3406,003406.jpg,1000,703,591,2,1,front,partial,gray
3407,003407.jpg,1000,750,614,4,1,side,partial,gray
3408,003408.jpg,1000,667,690,2,2,front,partial,white
3409,003409.jpg,1000,667,851,6,4,front,partial,silver
3410,003410.jpg,1000,667,598,9,4,front,partial,white
3411,003411.jpg,667,1000,830,12,5,front,partial,white
3412,003412.jpg,1000,750,833,5,3,front,partial,silver
3413,003413.jpg,1000,793,855,6,2,side,partial,brown
3414,003414.jpg,1000,668,534,6,3,front,partial,white
3415,003415.jpg,1000,668,516,1,1,side,partial,gray
3416,003416.jpg,1000,750,467,2,1,N/A,partial,gray
3417,003417.jpg,1000,750,485,1,1,N/A,partial,gray
3418,003418.jpg,1000,750,515,1,1,side,partial,gray
3419,003419.jpg,1000,665,530,1,1,N/A,partial,gray
3420,003420.jpg,1000,665,708,1,1,front,partial,gray
3421,003421.jpg,1000,563,669,2,2,rear,partial,white
3422,003422.jpg,1000,667,756,4,1,side,partial,black
3423,003423.jpg,750,1000,821,1,1,side,partial,black
3424,003424.jpg,750,1000,684,2,2,front,partial,black
3425,003425.jpg,1000,667,747,1,1,front,partial,black
3426,003426.jpg,1000,667,577,4,1,side,partial,silver
3427,003427.jpg,1000,756,791,2,2,side,partial,black
3428,003428.jpg,1000,667,728,2,2,side,partial,red
3429,003429.jpg,1000,699,801,4,2,front,partial,red
3430,003430.jpg,1000,667,708,3,2,side,partial,red
3431,003431.jpg,1000,667,847,7,2,side,partial,red
3432,003432.jpg,1000,667,739,5,2,N/A,partial,red
3433,003433.jpg,667,1000,1049,3,2,side,partial,black
3434,003434.jpg,1000,665,764,1,1,side,partial,gray
3435,003435.jpg,1000,667,693,3,2,rear,partial,white
3436,003436.jpg,1000,570,573,1,1,front,partial,white
3437,003437.jpg,1000,667,622,2,1,front,partial,green
3438,003438.jpg,1000,667,877,5,3,front,partial,purple
3439,003439.jpg,1000,667,814,3,3,front,partial,white
3440,003440.jpg,1000,667,736,3,3,side,partial,white
3441,003441.jpg,1000,667,793,3,3,front,partial,white
3442,003442.jpg,1000,667,837,1,1,rear,partial,black
3443,003443.jpg,1000,667,717,1,1,front,partial,gray
3444,003444.jpg,1000,667,667,1,1,front,partial,gray
3445,003445.jpg,1000,667,728,3,2,front,partial,silver
3446,003446.jpg,1000,666,742,2,1,N/A,partial,gray
3447,003447.jpg,1000,750,896,2,1,rear,partial,blue
3448,003448.jpg,1000,667,659,5,3,front,partial,silver
3449,003449.jpg,664,1000,897,2,2,N/A,partial,silver
3450,003450.jpg,668,1000,568,3,1,side,partial,white
3451,003451.jpg,1000,668,895,3,3,front,partial,silver
3452,003452.jpg,1000,750,941,1,1,front,partial,black
3453,003453.jpg,750,1000,784,1,1,front,partial,black
3454,003454.jpg,1000,750,707,1,1,N/A,partial,gray
3455,003455.jpg,1000,667,1116,5,2,side,partial,purple
3456,003456.jpg,1000,667,1084,6,1,side,partial,purple
3457,003457.jpg,1000,667,1126,7,2,side,partial,blue
3458,003458.jpg,1000,665,742,2,2,side,partial,black
3459,003459.jpg,1000,667,968,1,1,front,partial,red
3460,003460.jpg,1000,667,1006,3,1,front,partial,red
3461,003461.jpg,1000,667,776,1,1,N/A,partial,red
3462,003462.jpg,1000,667,695,1,1,front,partial,black
3463,003463.jpg,1000,667,698,1,1,N/A,partial,gray
3464,003464.jpg,1000,667,551,2,1,side,partial,black
3465,003465.jpg,1000,667,563,2,1,N/A,partial,black
3466,003466.jpg,1000,662,729,1,1,side,partial,white
3467,003467.jpg,1000,667,669,3,2,side,partial,champagne
3468,003468.jpg,1000,668,768,2,1,side,partial,champagne
3469,003469.jpg,1000,667,881,3,2,side,partial,red
3470,003470.jpg,1000,667,808,7,4,front,partial,white
3471,003471.jpg,1000,667,827,2,2,side,partial,gray
3472,003472.jpg,1000,667,782,1,1,front,partial,silver
3473,003473.jpg,1000,675,603,2,2,front,partial,gray
3474,003474.jpg,1000,667,691,2,2,side,partial,black
3475,003475.jpg,1000,662,687,4,3,front,partial,white
3476,003476.jpg,1000,682,740,4,1,side,partial,gray
3477,003477.jpg,1000,667,624,1,1,N/A,partial,white
3478,003478.jpg,1000,668,548,2,1,N/A,partial,white
3479,003479.jpg,1000,667,289,1,1,side,partial,white
3480,003480.jpg,1000,668,719,5,3,side,partial,red
3481,003481.jpg,1000,563,605,2,2,side,partial,white
3482,003482.jpg,720,1000,916,2,2,N/A,partial,blue
3483,003483.jpg,1000,667,599,2,2,N/A,partial,gray
3484,003484.jpg,1000,667,550,1,1,front,partial,gray
3485,003485.jpg,1000,667,693,7,2,side,partial,black
3486,003486.jpg,1000,750,682,1,1,front,partial,white
3487,003487.jpg,1000,540,241,1,1,side,partial,white
3488,003488.jpg,1000,900,756,1,1,rear,partial,gray
3489,003489.jpg,1000,667,515,2,1,side,partial,gray
3490,003490.jpg,1000,667,616,1,1,N/A,partial,black
3491,003491.jpg,750,1000,721,1,1,front,partial,gray
3492,003492.jpg,1000,731,569,2,1,side,partial,red
3493,003493.jpg,1000,717,693,1,1,rear,partial,silver
3494,003494.jpg,668,1000,695,1,1,rear,partial,red
3495,003495.jpg,1000,668,636,1,1,rear,partial,red
3496,003496.jpg,1000,668,460,2,1,front,partial,black
3497,003497.jpg,1000,667,435,2,1,N/A,partial,white
3498,003498.jpg,1000,750,576,3,1,front,partial,gray
3499,003499.jpg,667,1000,475,2,1,side,partial,gray
3500,003500.jpg,1000,667,757,2,1,side,partial,silver
3501,003501.jpg,1000,667,572,1,1,side,partial,black
3502,003502.jpg,1000,750,921,1,1,side,partial,green
3503,003503.jpg,1000,750,878,1,1,side,partial,champagne
3504,003504.jpg,1000,667,916,3,1,side,partial,green
3505,003505.jpg,1000,667,878,3,1,side,partial,blue
3506,003506.jpg,1000,703,798,1,1,N/A,partial,black
3507,003507.jpg,1000,659,843,1,1,N/A,partial,black
3508,003508.jpg,1000,750,648,1,1,front,partial,gray
3509,003509.jpg,1000,468,405,2,1,side,partial,black
3510,003510.jpg,1000,563,675,1,1,rear,partial,gray
3511,003511.jpg,1000,667,683,1,1,side,partial,black
3512,003512.jpg,1000,800,1042,5,3,rear,partial,gray
3513,003513.jpg,1000,667,478,2,2,N/A,partial,gray
3514,003514.jpg,1000,667,609,2,2,N/A,partial,white
3515,003515.jpg,1000,662,780,2,1,front,partial,red
3516,003516.jpg,1000,648,732,2,2,front,partial,gray
3517,003517.jpg,1000,667,571,2,1,front,partial,white
3518,003518.jpg,1000,667,546,2,1,side,partial,white
3519,003519.jpg,1000,667,460,1,1,N/A,partial,white
3520,003520.jpg,1000,750,806,1,1,front,partial,silver
3521,003521.jpg,1000,563,561,1,1,N/A,partial,white
3522,003522.jpg,1000,750,774,1,1,side,partial,gray
3523,003523.jpg,1000,750,997,1,1,side,partial,gray
3524,003524.jpg,1000,667,775,2,1,side,partial,gray
3525,003525.jpg,1000,665,933,5,2,side,partial,blue
3526,003526.jpg,1000,667,825,2,2,side,partial,white
3527,003527.jpg,1000,667,723,2,1,N/A,partial,gray
3528,003528.jpg,1000,552,487,1,1,N/A,partial,white
3529,003529.jpg,1000,519,422,1,1,N/A,partial,white
3530,003530.jpg,1000,750,1127,1,1,N/A,partial,blue
3531,003531.jpg,1000,751,678,1,1,side,partial,red
3532,003532.jpg,1000,667,526,4,3,side,partial,red
3533,003533.jpg,1000,750,694,4,1,front,partial,gray
3534,003534.jpg,1000,665,697,1,1,N/A,partial,gray
3535,003535.jpg,667,1000,810,2,1,rear,partial,silver
3536,003536.jpg,1000,565,391,2,1,side,partial,white
3537,003537.jpg,1000,563,338,3,2,side,partial,white
3538,003538.jpg,1000,668,520,1,1,side,partial,white
3539,003539.jpg,1000,668,609,4,2,side,partial,brown
3540,003540.jpg,1000,667,1079,1,1,front,partial,yellow
3541,003541.jpg,1000,667,670,3,2,side,partial,brown
3542,003542.jpg,1000,750,741,1,1,front,partial,red
3543,003543.jpg,1000,667,658,2,2,side,partial,red
3544,003544.jpg,1000,667,670,1,1,side,partial,gray
3545,003545.jpg,1000,750,698,2,2,N/A,partial,gray
3546,003546.jpg,1000,782,859,3,2,front,partial,gray
3547,003547.jpg,1000,667,401,1,1,side,partial,white
3548,003548.jpg,1000,668,812,5,3,side,partial,black
3549,003549.jpg,1000,664,764,2,1,front,partial,gray
3550,003550.jpg,1000,664,692,1,1,side,partial,white
3551,003551.jpg,1000,562,574,1,1,side,partial,red
3552,003552.jpg,1000,667,700,1,1,side,partial,black
3553,003553.jpg,1000,712,585,2,1,side,partial,red
3554,003554.jpg,1000,667,1221,2,1,side,partial,red
3555,003555.jpg,1000,667,511,3,2,side,partial,gray
3556,003556.jpg,1000,667,914,1,1,side,partial,black
3557,003557.jpg,1000,750,794,1,1,side,partial,gray
3558,003558.jpg,1000,667,559,4,2,side,partial,gray
3559,003559.jpg,1000,667,573,1,1,side,partial,gray
3560,003560.jpg,1000,667,553,2,1,side,partial,gray
3561,003561.jpg,1000,667,749,1,1,front,partial,black
3562,003562.jpg,1000,667,679,4,1,side,partial,black
3563,003563.jpg,1000,667,719,2,2,front,partial,black
3564,003564.jpg,562,1000,641,1,1,side,partial,purple
3565,003565.jpg,1000,750,309,2,1,N/A,partial,white
